2024-06-24 13:34:51,392 DEBUG   HandlerThread:23396 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.8.19', 'heartbeatAt': '2024-06-24T11:34:51.329528', 'startedAt': '2024-06-24T11:34:50.302485', 'docker': None, 'cuda': None, 'args': ('--data_root', 'datasets/data/cityscapes', '--ckpt', 'checkpoints/best_deeplabv3plus_resnet101_cityscapes_os16.pth', '--model', 'deeplabv3plus_resnet101', '--test_only', '--crop_val', '--val_batch_size', '2'), 'state': 'running', 'program': 'main2.py', 'codePathLocal': 'main2.py', 'codePath': 'main2.py', 'git': {'remote': 'https://github.com/DLL-Project-Incremental-Learning/DeeplabV3_Cityscapes.git', 'commit': '3cc4f0327086331c1914a9a458b0257b11ad1b98'}, 'email': 'kbpranav.24@gmail.com', 'root': 'D:/DL_Lab24/Project/DeeplabV3_Cityscapes', 'host': 'Pranav', 'username': 'kbpra', 'executable': 'C:\\Users\\kbpra\\anaconda3\\envs\\lab\\python.exe', 'cpu_count': 8, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2000.0, 'min': 0.0, 'max': 2000.0}, 'cpu_freq_per_core': [{'current': 2000.0, 'min': 0.0, 'max': 2000.0}], 'disk': {'/': {'total': 931.4960899353027, 'used': 124.31872940063477}}, 'gpu': 'NVIDIA GeForce RTX 3050 6GB Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3050 6GB Laptop GPU', 'memory_total': 6442450944}], 'memory': {'total': 15.730522155761719}}
2024-06-24 13:34:51,392 INFO    HandlerThread:23396 [system_monitor.py:probe():224] Finished collecting system info
2024-06-24 13:34:51,392 INFO    HandlerThread:23396 [system_monitor.py:probe():227] Publishing system info
2024-06-24 13:34:51,392 DEBUG   HandlerThread:23396 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-06-24 13:34:51,956 INFO    Thread-16 :23396 [dir_watcher.py:_on_file_created():271] file/dir created: D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\conda-environment.yaml
2024-06-24 13:34:56,863 DEBUG   HandlerThread:23396 [system_info.py:_save_conda():224] Saving conda packages done
2024-06-24 13:34:56,863 INFO    HandlerThread:23396 [system_monitor.py:probe():229] Finished publishing system info
2024-06-24 13:34:56,878 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: keepalive
2024-06-24 13:34:56,878 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: status_report
2024-06-24 13:34:56,878 DEBUG   SenderThread:23396 [sender.py:send():379] send: files
2024-06-24 13:34:56,878 INFO    SenderThread:23396 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-06-24 13:34:56,978 INFO    Thread-16 :23396 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\conda-environment.yaml
2024-06-24 13:34:56,978 INFO    Thread-16 :23396 [dir_watcher.py:_on_file_created():271] file/dir created: D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\wandb-metadata.json
2024-06-24 13:34:57,182 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: python_packages
2024-06-24 13:34:57,182 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: python_packages
2024-06-24 13:34:57,182 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: stop_status
2024-06-24 13:34:57,182 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: stop_status
2024-06-24 13:34:57,182 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 13:34:57,421 DEBUG   SenderThread:23396 [sender.py:send():379] send: telemetry
2024-06-24 13:34:57,421 DEBUG   SenderThread:23396 [sender.py:send():379] send: config
2024-06-24 13:34:57,640 INFO    wandb-upload_0:23396 [upload_job.py:push():130] Uploaded file C:\Users\kbpra\AppData\Local\Temp\tmphgq6zl33wandb\23b8k553-wandb-metadata.json
2024-06-24 13:34:57,984 INFO    Thread-16 :23396 [dir_watcher.py:_on_file_created():271] file/dir created: D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\output.log
2024-06-24 13:34:57,984 INFO    Thread-16 :23396 [dir_watcher.py:_on_file_created():271] file/dir created: D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\requirements.txt
2024-06-24 13:34:58,191 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 13:34:59,995 INFO    Thread-16 :23396 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\output.log
2024-06-24 13:35:01,106 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 13:35:02,005 INFO    Thread-16 :23396 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\output.log
2024-06-24 13:35:02,021 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: status_report
2024-06-24 13:35:02,115 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 13:35:03,117 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 13:35:03,416 DEBUG   SenderThread:23396 [sender.py:send():379] send: telemetry
2024-06-24 13:35:03,430 DEBUG   SenderThread:23396 [sender.py:send():379] send: exit
2024-06-24 13:35:03,430 INFO    SenderThread:23396 [sender.py:send_exit():586] handling exit code: 1
2024-06-24 13:35:03,430 INFO    SenderThread:23396 [sender.py:send_exit():588] handling runtime: 12
2024-06-24 13:35:03,431 INFO    SenderThread:23396 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-24 13:35:03,431 INFO    SenderThread:23396 [sender.py:send_exit():594] send defer
2024-06-24 13:35:03,431 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: defer
2024-06-24 13:35:03,432 INFO    HandlerThread:23396 [handler.py:handle_request_defer():184] handle defer: 0
2024-06-24 13:35:03,432 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: defer
2024-06-24 13:35:03,432 INFO    SenderThread:23396 [sender.py:send_request_defer():610] handle sender defer: 0
2024-06-24 13:35:03,432 INFO    SenderThread:23396 [sender.py:transition_state():614] send defer: 1
2024-06-24 13:35:03,432 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: defer
2024-06-24 13:35:03,433 INFO    HandlerThread:23396 [handler.py:handle_request_defer():184] handle defer: 1
2024-06-24 13:35:03,433 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: defer
2024-06-24 13:35:03,433 INFO    SenderThread:23396 [sender.py:send_request_defer():610] handle sender defer: 1
2024-06-24 13:35:03,433 INFO    SenderThread:23396 [sender.py:transition_state():614] send defer: 2
2024-06-24 13:35:03,433 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: defer
2024-06-24 13:35:03,433 INFO    HandlerThread:23396 [handler.py:handle_request_defer():184] handle defer: 2
2024-06-24 13:35:03,433 INFO    HandlerThread:23396 [system_monitor.py:finish():203] Stopping system monitor
2024-06-24 13:35:03,433 DEBUG   SystemMonitor:23396 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-24 13:35:03,434 INFO    HandlerThread:23396 [interfaces.py:finish():200] Joined cpu monitor
2024-06-24 13:35:03,440 DEBUG   SystemMonitor:23396 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-24 13:35:03,440 INFO    HandlerThread:23396 [interfaces.py:finish():200] Joined disk monitor
2024-06-24 13:35:03,440 DEBUG   SystemMonitor:23396 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-24 13:35:03,489 INFO    HandlerThread:23396 [interfaces.py:finish():200] Joined gpu monitor
2024-06-24 13:35:03,489 INFO    HandlerThread:23396 [interfaces.py:finish():200] Joined memory monitor
2024-06-24 13:35:03,489 INFO    HandlerThread:23396 [interfaces.py:finish():200] Joined network monitor
2024-06-24 13:35:03,489 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: defer
2024-06-24 13:35:03,489 INFO    SenderThread:23396 [sender.py:send_request_defer():610] handle sender defer: 2
2024-06-24 13:35:03,489 INFO    SenderThread:23396 [sender.py:transition_state():614] send defer: 3
2024-06-24 13:35:03,489 DEBUG   SenderThread:23396 [sender.py:send():379] send: stats
2024-06-24 13:35:03,489 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: defer
2024-06-24 13:35:03,489 INFO    HandlerThread:23396 [handler.py:handle_request_defer():184] handle defer: 3
2024-06-24 13:35:03,489 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: defer
2024-06-24 13:35:03,489 INFO    SenderThread:23396 [sender.py:send_request_defer():610] handle sender defer: 3
2024-06-24 13:35:03,489 INFO    SenderThread:23396 [sender.py:transition_state():614] send defer: 4
2024-06-24 13:35:03,489 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: defer
2024-06-24 13:35:03,489 INFO    HandlerThread:23396 [handler.py:handle_request_defer():184] handle defer: 4
2024-06-24 13:35:03,489 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: defer
2024-06-24 13:35:03,489 INFO    SenderThread:23396 [sender.py:send_request_defer():610] handle sender defer: 4
2024-06-24 13:35:03,489 INFO    SenderThread:23396 [sender.py:transition_state():614] send defer: 5
2024-06-24 13:35:03,489 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: defer
2024-06-24 13:35:03,489 INFO    HandlerThread:23396 [handler.py:handle_request_defer():184] handle defer: 5
2024-06-24 13:35:03,489 DEBUG   SenderThread:23396 [sender.py:send():379] send: summary
2024-06-24 13:35:03,489 INFO    SenderThread:23396 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-06-24 13:35:03,489 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: defer
2024-06-24 13:35:03,489 INFO    SenderThread:23396 [sender.py:send_request_defer():610] handle sender defer: 5
2024-06-24 13:35:03,489 INFO    SenderThread:23396 [sender.py:transition_state():614] send defer: 6
2024-06-24 13:35:03,489 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: defer
2024-06-24 13:35:03,489 INFO    HandlerThread:23396 [handler.py:handle_request_defer():184] handle defer: 6
2024-06-24 13:35:03,489 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: defer
2024-06-24 13:35:03,489 INFO    SenderThread:23396 [sender.py:send_request_defer():610] handle sender defer: 6
2024-06-24 13:35:03,499 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: status_report
2024-06-24 13:35:03,699 INFO    SenderThread:23396 [sender.py:transition_state():614] send defer: 7
2024-06-24 13:35:03,699 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: defer
2024-06-24 13:35:03,699 INFO    HandlerThread:23396 [handler.py:handle_request_defer():184] handle defer: 7
2024-06-24 13:35:03,699 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: defer
2024-06-24 13:35:03,699 INFO    SenderThread:23396 [sender.py:send_request_defer():610] handle sender defer: 7
2024-06-24 13:35:04,019 INFO    Thread-16 :23396 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\config.yaml
2024-06-24 13:35:04,019 INFO    Thread-16 :23396 [dir_watcher.py:_on_file_created():271] file/dir created: D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\wandb-summary.json
2024-06-24 13:35:04,430 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-24 13:35:06,023 INFO    Thread-16 :23396 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\output.log
2024-06-24 13:35:07,449 INFO    SenderThread:23396 [sender.py:transition_state():614] send defer: 8
2024-06-24 13:35:07,449 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: poll_exit
2024-06-24 13:35:07,449 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: defer
2024-06-24 13:35:07,449 INFO    HandlerThread:23396 [handler.py:handle_request_defer():184] handle defer: 8
2024-06-24 13:35:07,449 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: defer
2024-06-24 13:35:07,449 INFO    SenderThread:23396 [sender.py:send_request_defer():610] handle sender defer: 8
2024-06-24 13:35:07,449 INFO    SenderThread:23396 [job_builder.py:build():440] Attempting to build job artifact
2024-06-24 13:35:07,449 INFO    SenderThread:23396 [job_builder.py:_get_source_type():569] is repo sourced job
2024-06-24 13:35:07,459 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-24 13:35:07,493 INFO    SenderThread:23396 [job_builder.py:build():545] adding wandb-job metadata file
2024-06-24 13:35:07,495 INFO    SenderThread:23396 [sender.py:transition_state():614] send defer: 9
2024-06-24 13:35:07,495 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: poll_exit
2024-06-24 13:35:07,495 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: defer
2024-06-24 13:35:07,495 DEBUG   SenderThread:23396 [sender.py:send():379] send: artifact
2024-06-24 13:35:07,495 INFO    HandlerThread:23396 [handler.py:handle_request_defer():184] handle defer: 9
2024-06-24 13:35:08,030 INFO    Thread-16 :23396 [dir_watcher.py:_on_file_modified():288] file/dir modified: D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\output.log
2024-06-24 13:35:08,219 INFO    SenderThread:23396 [sender.py:send_artifact():1530] sent artifact job-https___github.com_DLL-Project-Incremental-Learning_DeeplabV3_Cityscapes.git_main2.py - {'id': 'QXJ0aWZhY3Q6OTE5NzczMzYw', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIyNzcxODcwOA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6OTE5NzczMzYw', 'versionIndex': 0}}}
2024-06-24 13:35:08,220 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: defer
2024-06-24 13:35:08,220 INFO    SenderThread:23396 [sender.py:send_request_defer():610] handle sender defer: 9
2024-06-24 13:35:08,220 INFO    SenderThread:23396 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-24 13:35:08,459 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-24 13:35:09,036 INFO    SenderThread:23396 [dir_watcher.py:finish():388] scan: D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files
2024-06-24 13:35:09,036 INFO    SenderThread:23396 [dir_watcher.py:finish():402] scan save: D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\conda-environment.yaml conda-environment.yaml
2024-06-24 13:35:09,036 INFO    SenderThread:23396 [dir_watcher.py:finish():402] scan save: D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\config.yaml config.yaml
2024-06-24 13:35:09,036 INFO    SenderThread:23396 [dir_watcher.py:finish():402] scan save: D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\output.log output.log
2024-06-24 13:35:09,036 INFO    SenderThread:23396 [dir_watcher.py:finish():402] scan save: D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\requirements.txt requirements.txt
2024-06-24 13:35:09,036 INFO    SenderThread:23396 [dir_watcher.py:finish():402] scan save: D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\wandb-metadata.json wandb-metadata.json
2024-06-24 13:35:09,036 INFO    SenderThread:23396 [dir_watcher.py:finish():402] scan save: D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\wandb-summary.json wandb-summary.json
2024-06-24 13:35:09,043 INFO    SenderThread:23396 [sender.py:transition_state():614] send defer: 10
2024-06-24 13:35:09,043 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: poll_exit
2024-06-24 13:35:09,043 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: defer
2024-06-24 13:35:09,043 INFO    HandlerThread:23396 [handler.py:handle_request_defer():184] handle defer: 10
2024-06-24 13:35:09,043 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: defer
2024-06-24 13:35:09,043 INFO    SenderThread:23396 [sender.py:send_request_defer():610] handle sender defer: 10
2024-06-24 13:35:09,044 INFO    SenderThread:23396 [file_pusher.py:finish():169] shutting down file pusher
2024-06-24 13:35:09,397 INFO    wandb-upload_0:23396 [upload_job.py:push():130] Uploaded file D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\conda-environment.yaml
2024-06-24 13:35:09,460 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-24 13:35:09,460 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: poll_exit
2024-06-24 13:35:09,855 INFO    wandb-upload_1:23396 [upload_job.py:push():130] Uploaded file D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\config.yaml
2024-06-24 13:35:10,203 INFO    wandb-upload_2:23396 [upload_job.py:push():130] Uploaded file D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\output.log
2024-06-24 13:35:10,210 INFO    wandb-upload_4:23396 [upload_job.py:push():130] Uploaded file D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\wandb-summary.json
2024-06-24 13:35:10,217 INFO    wandb-upload_3:23396 [upload_job.py:push():130] Uploaded file D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\files\requirements.txt
2024-06-24 13:35:10,424 INFO    Thread-15 :23396 [sender.py:transition_state():614] send defer: 11
2024-06-24 13:35:10,424 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: defer
2024-06-24 13:35:10,424 INFO    HandlerThread:23396 [handler.py:handle_request_defer():184] handle defer: 11
2024-06-24 13:35:10,424 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: defer
2024-06-24 13:35:10,424 INFO    SenderThread:23396 [sender.py:send_request_defer():610] handle sender defer: 11
2024-06-24 13:35:10,424 INFO    SenderThread:23396 [file_pusher.py:join():175] waiting for file pusher
2024-06-24 13:35:10,424 INFO    SenderThread:23396 [sender.py:transition_state():614] send defer: 12
2024-06-24 13:35:10,424 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: defer
2024-06-24 13:35:10,424 INFO    HandlerThread:23396 [handler.py:handle_request_defer():184] handle defer: 12
2024-06-24 13:35:10,424 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: defer
2024-06-24 13:35:10,424 INFO    SenderThread:23396 [sender.py:send_request_defer():610] handle sender defer: 12
2024-06-24 13:35:10,424 INFO    SenderThread:23396 [file_stream.py:finish():601] file stream finish called
2024-06-24 13:35:10,467 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-24 13:35:10,570 INFO    SenderThread:23396 [file_stream.py:finish():605] file stream finish is done
2024-06-24 13:35:10,570 INFO    SenderThread:23396 [sender.py:transition_state():614] send defer: 13
2024-06-24 13:35:10,570 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: poll_exit
2024-06-24 13:35:10,570 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: defer
2024-06-24 13:35:10,570 INFO    HandlerThread:23396 [handler.py:handle_request_defer():184] handle defer: 13
2024-06-24 13:35:10,570 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: defer
2024-06-24 13:35:10,570 INFO    SenderThread:23396 [sender.py:send_request_defer():610] handle sender defer: 13
2024-06-24 13:35:10,570 INFO    SenderThread:23396 [sender.py:transition_state():614] send defer: 14
2024-06-24 13:35:10,570 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: defer
2024-06-24 13:35:10,570 INFO    HandlerThread:23396 [handler.py:handle_request_defer():184] handle defer: 14
2024-06-24 13:35:10,570 DEBUG   SenderThread:23396 [sender.py:send():379] send: final
2024-06-24 13:35:10,570 DEBUG   SenderThread:23396 [sender.py:send():379] send: footer
2024-06-24 13:35:10,570 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: defer
2024-06-24 13:35:10,570 INFO    SenderThread:23396 [sender.py:send_request_defer():610] handle sender defer: 14
2024-06-24 13:35:10,570 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-24 13:35:10,570 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: server_info
2024-06-24 13:35:10,570 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-24 13:35:10,570 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: poll_exit
2024-06-24 13:35:10,570 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: get_summary
2024-06-24 13:35:10,570 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: server_info
2024-06-24 13:35:10,570 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: sampled_history
2024-06-24 13:35:10,570 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-24 13:35:10,710 DEBUG   SenderThread:23396 [sender.py:send_request():406] send_request: poll_exit
2024-06-24 13:35:10,710 INFO    MainThread:23396 [wandb_run.py:_footer_history_summary_info():3988] rendering history
2024-06-24 13:35:10,710 INFO    MainThread:23396 [wandb_run.py:_footer_history_summary_info():4020] rendering summary
2024-06-24 13:35:10,710 INFO    MainThread:23396 [wandb_run.py:_footer_sync_info():3947] logging synced files
2024-06-24 13:35:10,710 DEBUG   HandlerThread:23396 [handler.py:handle_request():158] handle_request: shutdown
2024-06-24 13:35:10,710 INFO    HandlerThread:23396 [handler.py:finish():882] shutting down handler
2024-06-24 13:35:11,578 INFO    WriterThread:23396 [datastore.py:close():296] close: D:\DL_Lab24\Project\DeeplabV3_Cityscapes\wandb\run-20240624_133450-mtaa1c1d\run-mtaa1c1d.wandb
2024-06-24 13:35:11,719 INFO    SenderThread:23396 [sender.py:finish():1608] shutting down sender
2024-06-24 13:35:11,719 INFO    SenderThread:23396 [file_pusher.py:finish():169] shutting down file pusher
2024-06-24 13:35:11,719 INFO    SenderThread:23396 [file_pusher.py:join():175] waiting for file pusher
